run_label,config_name,checkpoint_step,checkpoint_label,env_name,task_one_hot_idx,mean_success_rate,std_success_rate,mean_return,std_return_across_seeds,mean_steps,mean_first_success_step,eval_seeds,total_episodes,goals
pickplace_push,config_1,3700000,3700000,pick-place-v3,0,0.98,,59.78683832153574,,51.5,42.3469387755102,1,50,50
pickplace_push,config_1,3700000,3700000,push-v3,1,0.98,,200.8423091528353,,48.6,39.38775510204081,1,50,50
pickplace_push,config_1,3750000,3750000,pick-place-v3,0,0.98,,59.116102939649245,,51.52,42.36734693877551,1,50,50
pickplace_push,config_1,3750000,3750000,push-v3,1,1.0,,170.50455871003385,,44.26,44.26,1,50,50
pickplace_push,config_1,3800000,3800000,pick-place-v3,0,1.0,,61.01131380431254,,44.12,44.12,1,50,50
pickplace_push,config_1,3800000,3800000,push-v3,1,1.0,,158.33409818012868,,42.82,42.82,1,50,50
pickplace_push,config_1,3850000,3850000,pick-place-v3,0,1.0,,60.47981186538021,,44.02,44.02,1,50,50
pickplace_push,config_1,3850000,3850000,push-v3,1,1.0,,124.51725925755349,,38.62,38.62,1,50,50
pickplace_push,config_1,3900000,3900000,pick-place-v3,0,1.0,,63.11881532478773,,46.38,46.38,1,50,50
pickplace_push,config_1,3900000,3900000,push-v3,1,1.0,,132.7903470096953,,39.48,39.48,1,50,50
pickplace_push,config_1,3950000,3950000,pick-place-v3,0,1.0,,59.867534971388324,,46.5,46.5,1,50,50
pickplace_push,config_1,3950000,3950000,push-v3,1,1.0,,127.20908901694142,,39.06,39.06,1,50,50
pickplace_push,config_1,4000000,4000000,pick-place-v3,0,1.0,,60.14519226769862,,45.2,45.2,1,50,50
pickplace_push,config_1,4000000,4000000,push-v3,1,1.0,,137.1737799047237,,40.02,40.02,1,50,50
pickplace_push,config_1,4050000,4050000,pick-place-v3,0,1.0,,59.04346620706252,,44.16,44.16,1,50,50
pickplace_push,config_1,4050000,4050000,push-v3,1,1.0,,121.35288658817359,,37.78,37.78,1,50,50
pickplace_push,config_1,4100000,4100000,pick-place-v3,0,1.0,,58.52984599024911,,43.62,43.62,1,50,50
pickplace_push,config_1,4100000,4100000,push-v3,1,1.0,,117.71271084211106,,37.0,37.0,1,50,50
pickplace_push,config_1,4150000,4150000,pick-place-v3,0,0.98,,58.3591427493235,,53.58,44.46938775510204,1,50,50
